school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
3,1,1,0,0,13.0,1,0,88.0,97.0,97.0,83.0,90.0,88.0,189,87.25,1,0,1,0,4,0,32,1,6,2,3.0,3.0,3.0,3.0,0,4,3,3,1,2,3.0,0,0
0,1,1,0,0,12.0,4,0,78.0,74.0,80.0,66.0,74.0,70.0,139,71.0,0,0,1,2,5,4,55,1,1,2,4.0,4.0,3.0,4.0,2,1,1,4,5,2,4.0,0,0
3,1,1,0,0,9.0,3,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
3,1,1,0,1,8.0,3,0,96.0,90.0,90.0,66.0,55.0,65.0,199,70.5,2,0,1,2,1,0,33,1,6,2,3.0,3.0,3.0,3.0,0,4,3,2,5,2,3.0,0,0
3,1,1,0,0,8.0,3,0,91.0,95.0,95.0,56.0,48.0,73.0,8,54.25,2,3,2,2,4,4,5,0,6,0,4.0,5.0,4.0,5.0,0,4,3,4,1,2,5.0,0,0
3,1,1,0,1,13.0,1,0,85.0,98.0,98.0,92.0,60.0,54.0,68,66.75,1,1,2,0,5,1,44,1,6,2,3.0,3.0,3.0,3.0,2,4,3,4,3,2,3.0,0,0
0,1,1,0,0,9.4,3,4,78.6,83.9,96.1,74.4,69.6,64.8,56,66.9,0,5,2,1,1,0,26,1,6,1,5.3,5.0,5.1,5.3,2,1,3,2,1,2,4.9,0,0
3,1,1,0,0,13.0,1,0,87.0,98.0,98.0,92.0,79.0,71.0,19,72.25,1,3,1,0,5,4,65,1,6,2,3.0,5.0,3.0,5.0,2,3,3,3,5,2,5.0,1,0
3,1,1,0,0,13.0,1,0,87.0,98.0,98.0,78.0,82.0,77.0,8,69.25,0,1,1,1,1,0,20,1,6,0,5.0,3.0,5.0,3.0,0,4,3,4,5,3,3.0,1,0
1,0,1,0,1,11.0,4,0,77.0,79.0,73.0,80.0,71.0,76.0,127,74.75,0,1,2,2,5,4,44,1,5,0,3.0,4.0,3.0,4.0,2,6,2,2,1,2,4.0,1,0
3,1,1,0,0,13.0,1,0,96.0,90.0,90.0,66.0,55.0,65.0,199,70.5,2,0,1,2,1,0,65,1,6,2,3.0,3.0,3.0,3.0,0,4,3,2,5,2,3.0,0,0
2,0,0,0,1,13.0,1,0,76.0,77.0,81.0,58.0,60.0,60.0,86,60.75,0,0,2,2,4,0,55,1,1,0,4.0,4.0,3.0,4.0,2,1,1,4,1,2,4.0,0,0
3,1,1,0,1,13.0,1,0,89.0,91.0,91.0,63.0,93.0,89.0,185,83.0,1,1,1,0,4,5,5,1,6,2,3.0,5.0,3.0,5.0,0,3,3,4,1,2,5.0,1,0
1,0,1,0,0,14.0,1,0,80.0,83.0,77.0,57.0,54.0,59.0,52,57.0,0,0,2,2,0,4,5,1,5,0,3.0,4.0,3.0,4.0,2,1,6,2,2,3,4.0,0,0
3,1,1,0,1,8.0,3,18,20.0,37.0,0.0,38.0,22.0,45.0,19,38.0,0,1,1,1,3,2,5,0,0,1,3.0,1.0,1.0,5.0,2,1,6,3,2,1,1.0,0,1
3,1,1,0,1,13.0,1,0,86.0,98.0,98.0,52.0,41.0,52.0,179,57.75,1,0,2,0,0,0,30,1,6,0,4.0,5.0,4.0,5.0,2,4,3,4,3,2,5.0,0,0
1,0,1,0,0,13.0,1,2,89.5,92.3,90.3,91.4,82.9,89.3,181,87.45,0,3,1,2,5,4,52,1,5,2,5.2,4.0,4.9,4.1,0,1,3,2,1,3,3.6,0,0
1,0,1,0,0,13.0,0,0,83.0,88.0,85.0,82.0,83.0,83.0,165,82.0,0,1,1,1,5,4,20,1,1,2,5.0,5.0,3.0,4.0,0,1,2,4,5,3,4.0,1,0
3,1,1,0,1,9.0,3,1,78.6,77.3,86.4,70.1,69.7,77.5,128,72.35,0,1,1,2,4,1,52,1,6,2,4.4,3.7,5.3,4.8,2,1,2,4,5,3,3.8,0,0
1,0,1,0,1,13.0,1,0,90.0,97.0,94.0,95.0,94.0,96.0,194,94.0,0,0,1,2,5,5,55,1,5,0,3.0,4.0,5.0,4.0,2,1,1,2,1,2,4.0,0,0
3,1,1,0,0,12.0,4,10,87.0,90.0,90.0,66.0,95.0,89.0,191,84.75,2,5,1,2,5,5,20,1,6,1,4.0,5.0,4.0,5.0,2,4,3,2,1,2,5.0,0,0
2,0,0,0,1,12.9,1,0,85.9,84.4,78.9,49.6,64.9,60.1,76,59.35,0,3,1,2,1,5,34,1,6,0,3.2,4.1,2.9,1.9,0,6,0,4,3,1,4.5,1,0
1,0,1,0,1,12.3,1,2,81.1,75.9,72.0,80.3,89.1,52.6,160,75.1,2,3,2,2,5,0,52,1,3,2,3.7,3.0,3.8,2.7,0,1,3,0,1,2,3.9,0,0
1,0,1,0,1,13.0,0,0,75.0,75.0,77.0,56.0,52.0,48.0,68,54.25,0,0,2,1,1,4,33,1,6,0,4.0,4.0,3.0,5.0,2,6,1,4,2,2,5.0,1,0
3,1,1,0,0,12.0,4,10,94.0,94.0,94.0,65.0,58.0,68.0,72,63.25,2,3,2,2,1,1,20,1,6,2,4.0,5.0,4.0,5.0,2,4,3,4,3,2,5.0,0,0
3,1,1,0,0,13.0,1,0,89.0,88.0,88.0,74.0,88.0,79.0,177,81.5,1,1,1,0,5,4,53,1,6,2,3.0,3.0,3.0,3.0,0,4,3,0,1,2,3.0,0,0
0,1,1,0,0,10.1,3,13,81.4,82.1,66.2,69.3,66.0,76.7,177,74.25,0,3,2,1,5,1,26,1,6,0,5.0,5.7,4.3,5.2,2,6,2,4,1,3,5.4,0,0
1,0,1,0,0,14.4,1,3,80.1,83.8,80.8,71.1,75.2,75.9,90,71.92500000000001,0,0,2,2,5,5,28,1,6,2,3.0,4.6,3.4,4.2,2,1,6,2,1,2,3.7,0,0
3,1,1,0,1,13.0,1,0,94.0,92.0,92.0,46.0,71.0,78.0,58,63.5,2,1,1,0,4,5,44,1,6,2,3.0,3.0,3.0,3.0,0,3,3,0,1,2,3.0,0,0
1,0,1,0,1,11.2,0,0,85.8,76.1,90.5,71.8,53.2,71.5,60,64.0,0,3,1,1,0,0,34,1,5,2,4.7,5.2,4.9,2.7,0,4,3,4,5,2,4.6,0,0
3,1,1,0,1,7.0,2,2,76.6,77.8,86.3,65.2,65.1,70.2,63,65.225,0,3,2,2,1,5,36,1,6,0,3.8,3.8,3.5,3.8,2,1,1,4,3,2,1.8,0,0
3,1,1,0,1,6.0,2,11,72.8,99.5,85.3,63.5,58.8,53.0,155,63.150000000000006,0,3,1,1,1,0,49,1,6,1,5.2,4.9,4.7,5.2,2,5,2,2,1,2,4.6,1,0
3,1,1,0,1,9.0,3,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
1,0,1,1,0,13.0,1,0,84.0,93.0,88.0,68.0,68.0,58.0,107,65.75,0,0,1,1,5,0,0,1,5,0,5.0,1.0,5.0,3.0,5,1,3,2,3,2,5.0,3,0
1,0,1,0,1,11.4,1,0,82.4,80.8,88.6,70.1,77.4,74.7,72,71.05,0,0,2,1,5,0,20,1,5,2,3.2,1.1,5.0,1.5,0,1,3,4,3,2,5.3,1,0
1,0,1,0,0,12.0,1,1,72.4,83.4,80.3,67.2,77.4,73.9,66,69.825,0,3,1,1,5,0,27,1,2,2,4.5,2.9,3.2,3.5,0,5,3,2,5,2,2.9,1,0
1,0,1,0,0,14.0,1,0,84.0,85.0,89.0,79.0,80.0,84.0,177,82.0,0,1,1,2,5,0,33,1,5,2,4.0,4.0,5.0,4.0,2,1,2,2,3,3,4.0,1,0
1,0,1,0,1,13.0,1,0,91.0,90.0,88.0,70.0,77.0,76.0,139,74.25,0,3,2,2,5,0,33,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,3,2,2.0,0,0
3,1,1,0,1,6.0,2,2,76.6,77.8,86.3,65.2,65.1,70.2,63,65.225,0,3,2,2,1,5,36,1,6,0,3.8,3.8,3.5,3.8,2,1,1,4,3,2,1.8,0,0
3,1,1,0,1,10.0,3,5,86.4,89.6,83.2,62.2,58.5,59.6,83,61.2,0,3,2,1,1,1,33,1,6,0,4.2,3.4,4.6,4.8,2,1,6,4,4,3,4.1,0,0
1,0,1,1,0,12.0,1,0,77.0,84.0,81.0,67.0,75.0,76.0,81,70.5,0,3,1,1,5,0,33,1,2,2,4.0,3.0,3.0,3.0,0,5,3,2,5,2,3.0,1,0
3,1,1,0,0,12.0,4,10,94.0,97.0,97.0,89.0,40.0,54.0,18,57.25,2,1,1,2,5,1,5,1,6,0,4.0,5.0,4.0,5.0,2,4,3,4,1,2,5.0,1,0
3,1,1,0,1,13.0,1,0,95.0,94.0,94.0,60.0,89.0,79.0,39,70.5,1,1,2,0,4,4,65,1,6,0,3.0,3.0,3.0,3.0,0,1,3,4,3,2,3.0,0,0
3,1,1,0,0,12.0,0,0,98.0,95.0,95.0,66.0,89.0,93.0,49,76.25,0,5,1,1,4,0,33,0,6,2,5.0,3.0,5.0,3.0,0,3,3,4,1,2,3.0,0,0
3,1,1,0,1,13.0,1,0,92.0,94.0,94.0,93.0,85.0,95.0,195,91.25,1,1,2,0,4,0,65,1,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,2,3.0,0,0
3,1,1,0,1,13.0,1,0,95.0,98.0,98.0,75.0,94.0,64.0,195,81.25,1,1,2,0,4,1,33,1,1,0,3.0,3.0,3.0,3.0,2,3,3,4,1,2,3.0,1,0
0,1,1,0,1,13.6,0,9,61.4,73.0,64.7,52.3,40.5,52.8,13,47.325,2,3,1,2,4,4,47,1,6,0,2.8,4.8,3.3,2.2,2,6,6,3,3,0,2.2,0,1
3,1,1,0,1,9.0,3,14,20.0,37.0,0.0,35.0,20.0,36.0,81,38.75,0,1,2,1,1,2,18,0,0,1,2.0,2.0,2.0,1.0,2,5,2,3,4,3,1.0,0,1
3,1,1,0,0,13.0,1,0,87.0,97.0,97.0,56.0,94.0,60.0,185,74.25,2,1,1,2,4,4,33,1,6,0,3.0,3.0,3.0,3.0,0,4,3,2,1,2,3.0,0,0
3,1,1,0,1,10.0,3,0,75.0,79.0,76.0,66.0,66.0,71.0,86,67.0,0,3,2,1,4,1,33,1,6,2,3.0,5.0,4.0,4.0,2,6,6,4,5,3,4.0,0,0
1,0,1,0,1,13.0,0,0,84.0,84.0,87.0,73.0,84.0,77.0,151,77.5,0,3,1,2,4,4,5,1,6,2,4.0,3.0,3.0,4.0,2,1,1,2,5,3,4.0,0,0
3,1,1,0,0,8.0,3,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
2,0,0,0,0,14.0,0,14,70.0,70.0,63.0,46.0,57.0,53.0,46,53.0,0,1,2,1,1,4,33,1,1,0,2.0,5.0,4.0,5.0,2,6,2,4,2,0,5.0,1,1
2,0,0,0,1,13.0,1,0,91.0,89.0,94.0,75.0,71.0,74.0,162,74.75,0,2,2,2,3,5,33,1,6,0,4.0,3.0,3.0,3.0,0,6,0,0,5,3,2.0,0,0
3,1,1,0,1,13.0,1,0,88.0,87.0,87.0,92.0,69.0,50.0,24,65.0,2,1,2,2,4,5,33,1,6,2,3.0,3.0,3.0,3.0,2,1,3,4,1,2,3.0,0,0
1,0,1,0,0,12.0,0,0,86.0,93.0,95.0,66.0,71.0,63.0,58,64.75,0,3,1,2,4,5,44,1,6,2,4.0,5.0,2.0,4.0,0,1,3,4,5,2,2.0,0,0
3,1,1,0,1,8.0,3,14,20.0,37.0,0.0,36.0,21.0,22.0,18,31.25,0,5,1,1,1,4,64,0,6,1,3.0,1.0,1.0,5.0,2,5,6,3,4,1,2.0,1,1
1,0,1,0,1,9.9,1,1,80.7,71.7,73.8,79.1,59.2,75.3,87,69.67500000000001,0,0,1,1,5,0,35,1,2,2,5.7,1.3,3.1,2.8,0,5,3,2,5,2,4.3,2,0
3,1,1,0,0,8.0,3,14,20.0,37.0,0.0,25.0,14.0,47.0,3,29.75,0,5,1,1,1,2,55,0,0,1,2.0,2.0,2.0,1.0,2,5,1,3,4,2,2.0,0,1
2,0,0,0,0,13.0,1,0,72.0,76.0,78.0,57.0,53.0,45.0,52,53.25,0,3,2,2,1,4,20,1,6,0,4.0,3.0,3.0,4.0,2,1,6,4,5,3,2.0,0,1
2,0,0,0,1,13.0,1,0,86.0,83.0,77.0,54.0,65.0,61.0,78,60.75,0,3,2,2,1,5,33,1,6,0,3.0,4.0,3.0,2.0,0,6,0,4,3,1,4.0,0,0
3,1,1,0,1,13.0,1,0,90.0,93.0,93.0,79.0,85.0,58.0,39,69.0,0,0,1,1,4,2,5,1,6,0,3.0,3.0,3.0,3.0,0,3,3,4,1,2,3.0,0,0
1,0,1,1,1,12.0,0,0,80.0,77.0,75.0,61.0,68.0,72.0,127,68.25,1,3,2,0,5,0,33,1,5,0,5.0,5.0,6.0,2.0,0,4,3,2,1,2,5.0,0,0
3,1,1,0,0,12.0,0,0,93.0,94.0,94.0,54.0,64.0,83.0,8,60.25,0,1,2,1,5,0,5,0,6,2,5.0,3.0,5.0,3.0,0,1,3,4,1,2,3.0,0,0
3,1,1,0,1,13.0,1,10,93.0,95.0,95.0,50.0,95.0,83.0,185,78.75,2,3,1,2,1,4,20,1,6,2,3.0,5.0,3.0,5.0,0,4,3,4,1,3,5.0,0,0
1,0,1,0,1,9.8,1,2,77.8,99.9,73.4,56.0,83.6,77.4,147,73.1,0,0,1,1,5,0,33,1,5,0,1.9,2.9,5.4,0.7,2,1,3,4,4,2,4.9,1,0
3,1,1,0,0,7.0,2,14,20.0,37.0,0.0,25.0,27.0,25.0,36,32.5,0,5,2,1,2,2,31,0,1,1,3.0,1.0,2.0,5.0,2,1,2,3,4,1,1.0,0,1
2,0,0,0,1,14.0,1,14,64.0,65.0,67.0,60.0,60.0,60.0,43,58.75,2,0,1,2,4,2,5,1,0,0,4.0,3.0,5.0,4.0,2,6,6,3,4,0,4.0,0,1
3,1,1,0,1,13.0,1,0,88.0,87.0,87.0,47.0,94.0,88.0,107,74.5,0,1,1,1,1,4,55,1,6,0,3.0,3.0,3.0,3.0,0,1,3,0,5,2,3.0,0,0
1,0,1,1,0,12.0,0,0,96.0,90.0,71.0,65.0,82.0,61.0,139,70.5,0,3,1,1,5,0,20,1,5,1,5.0,4.0,4.0,3.0,0,1,3,4,1,2,4.0,0,0
3,1,1,0,0,12.0,4,0,85.0,94.0,94.0,70.0,63.0,81.0,196,76.75,2,1,2,2,4,5,33,0,6,0,4.0,5.0,4.0,5.0,0,4,3,0,2,3,5.0,0,0
1,0,1,0,1,11.8,0,8,67.2,81.0,79.3,64.2,71.4,77.4,152,72.325,0,3,2,1,5,0,23,1,6,0,2.9,3.0,4.2,0.8,0,0,3,4,1,2,4.2,1,0
0,1,1,0,0,10.0,2,0,83.0,81.0,77.0,64.0,68.0,63.0,72,64.25,2,1,1,2,3,5,33,1,6,0,5.0,5.0,5.0,5.0,2,1,3,2,5,2,5.0,0,0
1,0,1,0,1,14.0,0,0,85.0,85.0,86.0,78.0,79.0,73.0,159,77.0,0,0,2,1,5,4,33,1,5,2,5.0,4.0,4.0,4.0,2,1,1,2,1,3,4.0,0,0
1,0,1,0,0,12.0,0,0,69.0,67.0,76.0,60.0,54.0,53.0,86,58.0,0,0,1,2,4,4,33,1,6,0,4.0,4.0,2.0,4.0,2,6,6,4,5,2,3.0,0,0
1,0,1,0,0,13.8,0,0,80.7,80.6,79.3,74.3,71.0,73.1,154,73.875,0,0,1,2,5,4,56,1,6,2,4.5,5.6,5.1,5.1,2,1,1,4,5,2,5.5,0,0
2,0,0,0,1,13.0,0,10,83.0,78.0,83.0,67.0,61.0,67.0,103,65.75,0,0,1,2,5,0,33,1,6,0,5.0,3.0,4.0,4.0,0,1,3,4,3,2,5.0,0,0
3,1,1,0,1,12.0,0,0,90.0,88.0,88.0,55.0,80.0,64.0,191,72.0,0,1,1,1,1,1,55,1,6,0,3.0,3.0,3.0,3.0,2,1,3,4,1,2,3.0,0,0
3,1,1,0,1,13.0,1,0,96.0,92.0,92.0,60.0,83.0,91.0,19,70.25,1,5,2,0,5,4,5,1,6,2,3.0,2.0,3.0,2.0,2,1,3,0,5,2,2.0,0,0
1,0,1,0,0,9.7,3,0,77.5,79.6,82.9,44.7,53.2,51.9,23,49.650000000000006,0,1,1,1,1,4,3,1,6,2,3.8,5.6,1.3,1.4,0,1,2,4,5,2,2.0,0,0
0,1,1,0,1,14.0,0,14,65.0,64.0,69.0,59.0,60.0,57.0,49,58.25,0,0,2,2,5,5,33,1,6,2,2.0,3.0,1.0,2.0,2,1,6,4,5,2,1.0,0,0
1,0,1,1,1,10.0,1,0,83.0,85.0,95.0,79.0,62.0,60.0,139,68.75,0,1,1,1,5,0,55,1,5,0,2.0,4.0,5.0,3.0,2,1,3,4,3,2,5.0,0,0
1,0,1,0,0,14.0,1,0,89.0,87.0,91.0,77.0,66.0,69.0,133,71.25,0,0,2,2,0,5,20,1,6,0,4.0,5.0,4.0,4.0,2,1,1,2,4,2,5.0,0,0
2,0,0,0,0,14.0,1,0,87.0,90.0,86.0,90.0,78.0,77.0,167,81.5,0,1,1,2,5,4,5,1,1,2,4.0,4.0,5.0,5.0,0,6,2,4,1,3,5.0,1,0
3,1,1,0,0,12.0,4,0,86.0,94.0,94.0,86.0,44.0,55.0,194,69.0,2,1,2,2,1,5,33,1,6,0,4.0,5.0,4.0,5.0,2,4,3,4,1,2,5.0,0,0
2,0,0,0,0,13.0,0,0,90.0,91.0,95.0,69.0,79.0,68.0,113,71.5,0,3,2,2,4,5,44,1,1,2,5.0,4.0,5.0,5.0,0,1,3,4,1,3,5.0,0,0
3,1,1,0,0,13.0,1,0,89.0,91.0,91.0,75.0,88.0,54.0,191,76.5,2,0,1,2,4,4,20,1,6,2,3.0,3.0,3.0,3.0,0,3,3,2,1,3,3.0,0,0
3,1,1,0,1,12.0,0,0,96.0,99.0,99.0,52.0,43.0,82.0,113,61.75,2,5,1,2,5,1,44,0,6,0,5.0,5.0,5.0,5.0,0,4,3,2,5,2,5.0,0,0
1,0,1,1,1,10.0,1,0,78.0,79.0,83.0,55.0,53.0,61.0,100,59.0,0,1,1,1,5,0,33,1,5,0,3.0,4.0,5.0,5.0,0,1,3,4,2,2,4.0,2,0
1,0,1,0,0,14.0,0,0,95.0,99.0,90.0,85.0,83.0,75.0,179,82.25,0,3,2,2,5,5,20,1,6,0,3.0,4.0,4.0,4.0,0,1,3,4,5,2,4.0,1,0
1,0,1,0,1,12.5,4,2,83.1,86.4,88.1,66.0,65.3,80.4,164,72.80000000000001,0,0,2,1,5,0,22,1,5,0,3.8,3.9,2.6,3.1,2,6,1,2,5,3,3.7,0,0
1,0,1,0,1,13.4,0,0,88.3,91.2,90.0,77.7,73.7,67.7,90,71.15,0,1,1,2,1,4,52,1,6,0,3.5,3.2,4.7,3.9,0,6,2,2,3,2,2.7,0,0
3,1,1,0,0,13.0,1,10,94.0,97.0,97.0,92.0,65.0,81.0,153,78.75,0,5,1,1,1,5,20,1,1,2,3.0,3.0,3.0,3.0,2,1,3,0,1,2,3.0,0,0
1,0,1,0,1,13.0,1,3,81.2,75.4,79.9,64.9,63.3,68.5,131,67.375,0,1,2,1,4,5,28,1,5,2,3.8,5.3,3.1,4.1,2,1,2,2,5,2,1.6,0,0
3,1,1,0,1,12.0,4,0,93.0,88.0,88.0,56.0,46.0,81.0,93,62.25,0,5,2,1,4,4,5,1,6,1,4.0,3.0,4.0,3.0,2,1,3,4,1,2,3.0,0,0
3,1,1,0,1,7.0,3,14,20.0,37.0,0.0,30.0,15.0,33.0,139,38.0,0,5,1,1,1,1,63,0,6,1,2.0,2.0,2.0,1.0,2,5,2,3,2,1,1.0,0,1
2,0,0,0,1,14.0,0,0,78.0,80.0,79.0,70.0,60.0,65.0,61,63.75,0,3,2,2,4,0,33,1,1,0,2.0,5.0,4.0,5.0,2,6,6,4,5,2,4.0,0,0
3,1,1,0,1,9.0,3,2,76.6,77.8,86.3,65.2,65.1,70.2,63,65.225,0,3,2,2,1,5,36,1,6,0,3.8,3.8,3.5,3.8,2,1,1,4,3,2,1.8,0,0
3,1,1,0,0,12.0,4,0,90.0,99.0,99.0,52.0,50.0,92.0,193,71.0,0,1,1,1,4,0,32,1,6,0,4.0,4.0,4.0,4.0,2,4,3,2,1,2,4.0,0,0
3,1,1,0,1,12.0,0,10,88.0,92.0,92.0,88.0,71.0,73.0,12,68.75,2,1,1,2,4,5,20,0,6,2,3.0,3.0,3.0,3.0,0,3,3,2,5,3,3.0,0,0
3,1,1,0,0,13.0,1,0,91.0,89.0,89.0,84.0,55.0,86.0,185,78.0,1,1,2,0,4,1,33,1,6,0,3.0,3.0,3.0,3.0,0,1,3,0,5,2,3.0,0,0
3,1,1,0,0,12.0,0,0,91.0,99.0,99.0,91.0,47.0,62.0,58,64.75,0,1,1,1,5,5,20,0,6,0,2.0,5.0,2.0,5.0,0,1,3,4,1,2,5.0,0,0
3,1,1,0,0,13.0,1,0,96.0,98.0,98.0,78.0,77.0,62.0,199,78.25,1,1,2,0,4,4,20,1,6,2,3.0,3.0,3.0,3.0,0,4,3,4,3,2,3.0,0,0
1,0,1,0,0,14.0,1,0,81.0,89.0,80.0,61.0,59.0,58.0,31,57.5,0,0,2,2,1,0,33,1,1,0,4.0,5.0,3.0,4.0,2,1,1,4,4,3,4.0,1,0
3,1,1,0,1,13.0,1,0,92.0,97.0,97.0,92.0,93.0,58.0,195,83.75,1,1,1,0,4,5,33,1,6,2,3.0,5.0,3.0,5.0,0,4,3,4,5,2,5.0,0,0
1,0,1,0,0,14.2,1,0,88.5,77.8,86.3,67.5,70.6,65.1,94,67.32499999999999,0,0,1,2,0,5,11,1,1,1,4.5,4.9,2.9,5.0,2,1,1,4,2,2,3.8,1,0
3,1,1,0,0,12.0,0,0,85.0,91.0,91.0,67.0,40.0,52.0,9,50.0,0,1,2,1,4,0,20,0,6,2,5.0,3.0,5.0,3.0,0,4,3,4,5,2,3.0,1,0
1,0,1,0,0,15.0,1,10,73.0,73.0,80.0,59.0,63.0,56.0,78,60.25,0,0,1,2,5,0,20,1,6,2,3.0,4.0,3.0,4.0,2,1,6,2,5,3,2.0,0,0
0,1,1,0,1,13.0,1,0,81.0,83.0,89.0,68.0,68.0,68.0,81,67.0,0,3,1,2,5,5,20,1,6,0,3.0,4.0,4.0,4.0,2,6,1,4,1,3,5.0,0,0
1,0,1,0,1,12.8,1,0,75.1,82.2,76.3,63.0,54.7,91.4,140,70.825,0,1,1,1,4,0,36,1,3,2,5.1,1.8,3.0,3.1,0,5,3,0,5,2,4.3,1,0
3,1,1,0,1,12.0,0,10,92.0,91.0,91.0,57.0,46.0,86.0,8,57.25,2,1,2,2,4,0,20,1,6,0,3.0,3.0,3.0,3.0,2,4,3,4,1,2,3.0,1,0
3,1,1,0,0,13.0,1,0,87.0,89.0,89.0,75.0,94.0,84.0,14,74.25,1,1,2,0,4,0,33,1,6,0,3.0,2.0,3.0,2.0,0,4,3,4,3,3,2.0,0,0
3,1,1,0,1,9.0,3,0,91.0,95.0,95.0,56.0,48.0,73.0,8,54.25,2,3,2,2,4,4,5,0,6,0,4.0,5.0,4.0,5.0,0,4,3,4,1,2,5.0,0,0
3,1,1,0,0,6.0,2,0,79.1,81.4,84.9,66.3,57.4,69.4,103,65.275,0,3,1,2,4,4,36,1,6,2,1.4,2.8,2.6,3.7,2,1,6,4,3,3,2.0,0,0
1,0,1,0,0,12.5,4,4,73.9,69.9,65.9,55.0,56.7,63.6,60,58.7,0,3,2,2,5,0,21,1,6,0,2.8,3.2,2.7,2.7,2,1,6,4,1,1,1.9,0,0
1,0,1,1,1,10.0,1,0,76.0,97.0,74.0,57.0,81.0,76.0,151,72.5,0,0,1,1,5,0,33,1,5,0,2.0,3.0,5.0,1.0,2,1,3,4,4,2,5.0,0,0
2,0,0,0,1,13.3,1,5,86.4,89.6,83.2,62.2,58.5,59.6,83,61.2,0,3,2,1,1,1,33,1,6,0,4.2,3.4,4.6,4.8,2,1,6,4,4,3,4.1,0,0
3,1,1,0,0,12.0,4,14,87.0,95.0,95.0,62.0,70.0,66.0,171,70.0,0,3,2,1,4,1,5,1,6,1,4.0,3.0,4.0,3.0,2,3,3,4,5,2,3.0,0,0
0,1,1,0,0,15.0,1,0,73.0,70.0,70.0,42.0,49.0,42.0,29,46.0,0,0,1,2,1,0,20,1,1,0,3.0,4.0,4.0,4.0,2,5,6,4,4,0,3.0,0,1
1,0,1,0,0,12.0,4,2,59.5,66.8,65.5,49.5,44.2,40.5,7,42.575,2,3,2,2,4,2,41,1,6,0,2.4,4.5,3.2,2.8,2,1,6,3,3,3,3.0,0,1
3,1,1,0,1,8.0,3,0,74.0,82.0,82.0,75.0,76.0,57.0,39,65.5,0,5,1,1,5,0,33,1,5,0,4.0,5.0,5.0,5.0,0,1,3,2,1,2,5.0,1,0
3,1,1,0,0,12.0,0,10,85.0,93.0,93.0,94.0,79.0,51.0,21,68.0,2,0,2,2,5,0,44,0,6,2,5.0,5.0,5.0,5.0,0,1,3,4,5,2,5.0,1,0
1,0,1,0,0,10.2,0,6,81.9,92.3,82.7,86.2,40.0,76.2,118,68.325,1,3,1,0,5,5,8,1,5,0,4.6,4.9,5.1,3.0,1,1,3,2,5,2,4.9,0,0
2,0,0,0,0,14.0,1,0,72.0,69.0,72.0,69.0,70.0,69.0,119,69.75,0,0,2,2,4,0,20,1,6,0,3.0,5.0,4.0,4.0,2,6,6,4,1,3,4.0,0,0
3,1,1,0,1,12.0,0,0,86.0,99.0,99.0,61.0,73.0,54.0,171,67.5,2,1,1,2,4,5,20,0,6,0,3.0,5.0,3.0,5.0,0,4,3,4,1,2,5.0,0,0
3,1,1,0,1,6.0,2,0,88.0,92.0,92.0,94.0,73.0,61.0,72,72.5,2,0,1,0,5,3,20,1,6,0,3.0,3.0,3.0,3.0,0,1,3,4,1,3,3.0,0,0
1,0,1,0,0,14.0,1,0,77.0,82.0,77.0,73.0,72.0,70.0,127,71.75,0,3,1,2,5,0,44,1,6,0,3.0,5.0,5.0,4.0,2,6,6,4,1,2,4.0,0,0
0,1,1,0,1,12.0,3,10,77.0,88.0,74.0,75.0,84.0,44.0,72,66.25,2,3,1,2,1,5,15,1,0,1,1.0,5.0,5.0,5.0,0,1,3,2,3,2,5.0,0,0
1,0,1,0,0,11.0,3,0,87.0,82.0,82.0,68.0,79.0,77.0,113,73.5,0,3,1,2,5,5,44,1,6,0,5.0,3.0,4.0,4.0,2,6,1,4,1,3,5.0,0,0
1,0,1,1,0,11.0,1,0,93.0,72.0,78.0,71.0,84.0,54.0,167,72.5,0,5,1,1,5,0,55,1,5,0,4.0,5.0,5.0,1.0,2,6,3,4,1,2,5.0,0,0
3,1,1,0,1,6.0,2,1,78.6,77.3,86.4,70.1,69.7,77.5,128,72.35,0,1,1,2,4,1,52,1,6,2,4.4,3.7,5.3,4.8,2,1,2,4,5,3,3.8,0,0
