school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Questionnaire,Male,11.0,JHS2,0,84.0,78.0,88.0,83.33333333333333,73.0,77.0,75.0,61,71.5,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2,1,Yes-all subjects,More than 2 hrs,3.0,1.0,5.0,1.0,No,No,Nothing-come regularly,Medium,Often,Never,5.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS2,0,85.0,81.0,89.0,85.0,64.0,70.0,66.0,64,66.0,0,No,15-30 min,Car/trotro/bus,Yes,Don't know,Trading/market,2,1,No-borrow/share,,4.0,5.0,3.0,5.0,Yes,No,Help at home,Medium,Never,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,7.0,P4,0,79.1,81.4,84.9,81.8,66.3,57.4,69.4,68,65.275,1,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,3.3,1,Yes-some subjects,More than 2 hrs,1.4,2.8,2.6,3.7,Yes,No,Work to earn,Medium,Often,Once,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Questionnaire,Female,12.0,JHS2,0,82.0,88.0,70.0,80.0,75.0,61.0,74.0,62,68.0,0,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,4,1,"Yes, for some",More than 2 hrs,5.0,4.5,5.0,4.0,No,No,Help at home,Don't know,Sometimes,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,7.0,P4,2,20.0,37.0,0.0,19.0,26.0,36.0,48.0,53,40.75,1,No,More than 1 hour,Walk,No,JHS,No paid work,9,0,Yes-some subjects,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,No,Help at home,Low,Never,More than 3 times,1.0,1 activity,1
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0,91.0,94.0,92.0,92.33333333333331,82.0,91.0,89.0,86,87.0,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,5,1,Yes-all subjects,More than 2 hrs,4.0,5.0,4.0,4.0,No,No,Nothing-come regularly,High,Sometimes,Never,3.0,,0
WEWE,Rural,Public,Both,Male,7.0,P5,1.1,72.8,99.5,85.3,85.86666666666667,63.5,58.8,53.0,77.3,63.150000000000006,1,No,Less than 15 min,Car/trotro/bus,No,JHS,Employed,4.5,1,Yes-some subjects,Less than 1 hr,5.2,4.9,4.7,5.2,Yes,Yes-more than once,Long distance/transport,High,Always,Never,4.6,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,11.8,JHS1,0,73.6,74.5,77.7,74.8,56.6,61.4,56.9,61.2,59.025000000000006,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,3.8,1,Yes-some subjects,1-2 hrs,1.9,3.6,3.0,4.0,Yes,No,Work to earn,Medium,Often,Never,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,14.0,JHS2,0,86.0,86.0,78.0,83.33333333333333,65.0,67.0,68.0,64,66.0,0,No,15-30 min,Car/trotro/bus,Yes,JHS,Farming/fishing,1,1,Yes-some subjects,,5.0,5.0,4.0,4.0,Yes,No,Help at home,Medium,Rarely,Once,4.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,94.0,91.0,91.0,92.0,82.0,87.0,59.0,94,80.5,1,Yes,More than 1 hour,Car/trotro/bus,Yes,SHS,Trading/market,1,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,,0
WEWE,Rural,Public,Both,Male,7.0,P5,2,20.0,37.0,0.0,19.0,30.0,33.0,40.0,46,37.25,1,No,More than 1 hour,Walk,No,JHS,No paid work,6,0,Yes-some subjects,Less than 1 hr,3.0,1.0,1.0,5.0,Yes,Yes-more than once,Work to earn,Low,Sometimes,Once,1.0,2 activities,1
WEWE,Rural,Public,Both,Female,13.0,JHS2,1,94.0,95.0,95.0,94.66666666666669,68.0,84.0,67.0,78,74.25,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,3,0,Yes-some subjects,More than 2 hrs,5.0,3.0,5.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,3.0,,0
AYED_RC,Rural,Public,Both,Male,14.0,JHS2,0,74.0,81.0,78.0,77.66666666666667,67.0,54.0,68.0,58,61.75,0,No,15-30 min,Car/trotro/bus,No,SHS,Trading/market,1,1,Yes-some subjects,More than 2 hrs,3.0,3.0,4.0,4.0,Yes,No,Help at home,Low,Often,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,7.0,P4,0,78.0,74.0,80.0,77.33333333333333,66.0,74.0,70.0,74,71.0,1,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,More than 2 hrs,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Never,4.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,11.3,P4,0,79.7,75.0,80.8,76.5,62.2,56.6,63.5,58,60.075,0,No,Less than 15 min,Walk,Yes,Tertiary,Trading/market,3.9,1,No textbooks,1-2 hrs,2.2,4.8,5.6,4.1,Yes,Yes-once,Work to earn,Low,Often,Never,5.1,1 activity,0
WEWE,Rural,Public,Both,Female,6.0,P4,0.1,78.6,77.3,86.4,80.76666666666667,70.1,69.7,77.5,72.1,72.35,1,No,30-60 min,Car/trotro/bus,Yes,SHS,Farming/fishing,4.9,1,Yes-some subjects,More than 2 hrs,4.4,3.7,5.3,4.8,Yes,No,Long distance/transport,Medium,Sometimes,Once,3.8,1 activity,0
SHI,Peri-urban,Private,Both,Male,14.0,JHS1,0,78.0,82.0,78.0,79.33333333333333,57.0,50.0,59.0,64,57.5,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,4,1,Yes-some subjects,1-2 hrs,2.0,5.0,4.0,2.0,Yes,No,Work to earn,Medium,Always,Never,2.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,15.3,JHS2,0.1,74.0,77.3,74.4,79.5,51.2,49.3,53.4,53.5,51.85,0,Yes,Less than 15 min,Car/trotro/bus,Yes,Don't know,Farming/fishing,1.9,1,No textbooks,Less than 1 hr,2.3,2.8,4.4,5.2,Yes,No,Work to earn,Low,Often,Never,4.7,,0
WEWE,Rural,Public,Both,Male,7.0,P4,0.1,78.6,77.3,86.4,80.76666666666667,70.1,69.7,77.5,72.1,72.35,1,No,30-60 min,Car/trotro/bus,Yes,SHS,Farming/fishing,4.9,1,Yes-some subjects,More than 2 hrs,4.4,3.7,5.3,4.8,Yes,No,Long distance/transport,Medium,Sometimes,Once,3.8,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,12.0,P6,0,87.0,86.0,89.0,87.33333333333333,73.0,75.0,76.0,79,75.75,0,No,15-30 min,Walk,No,Tertiary,Trading/market,2,1,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,4.0,No,Yes-once,Health problems,Medium,Often,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,2,98.0,99.0,99.0,98.66666666666669,70.0,47.0,90.0,64,67.75,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,4,1,Yes-some subjects,1-2 hrs,3.0,2.0,3.0,2.0,Yes,No,Nothing-come regularly,Medium,Often,Never,2.0,2 activities,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,12.0,JHS1,0,87.0,76.0,81.0,81.33333333333333,37.0,57.0,66.0,57,54.25,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,1,1,Yes-all subjects,1-2 hrs,4.0,2.0,3.0,1.0,No,"Yes, more than once",Health problems,Medium,Sometimes,Never,3.0,,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,88.0,90.0,90.0,89.33333333333333,77.0,93.0,67.0,63,75.0,1,No,30-60 min,Walk,No,Tertiary,Farming/fishing,4,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,Yes,"Yes, more than once",Nothing-come regularly,High,Always,Never,3.0,,0
WEWE,Rural,Public,Both,Female,7.0,P5,3,20.0,37.0,0.0,19.0,33.0,19.0,36.0,30,29.5,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,Yes-more than once,Work to earn,Low,Never,2-3 times,1.0,,1
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,92.0,93.0,93.0,92.66666666666669,93.0,92.0,71.0,92,87.0,1,Unknown,15-30 min,Car/trotro/bus,Don't know,SHS,Employed,2,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,,0
KNU_JHS,Peri-urban,Public,Both,Male,14.0,JHS2,0,76.0,75.0,80.0,77.0,55.0,58.0,59.0,52,56.0,0,Yes,15-30 min,Walk,Yes,JHS,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,4.0,4.0,4.0,4.0,No,No,Nothing-come regularly,Low,Sometimes,Never,5.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,91.0,95.0,94.0,93.33333333333331,73.0,80.0,70.0,78,75.25,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,4.0,4.0,4.0,5.0,No,No,Nothing-come regularly,Medium,Sometimes,Once,4.0,,0
AYED_RC,Rural,Public,Both,Female,14.0,JHS2,0,80.0,75.0,74.0,76.33333333333333,61.0,48.0,55.0,63,56.75,1,No,15-30 min,Walk,Yes,SHS,Farming/fishing,4,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,Yes,No,Work to earn,Medium,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,90.0,92.0,92.0,91.33333333333331,61.0,92.0,81.0,90,81.0,1,Yes,30-60 min,Walk,Yes,SHS,Skilled trade,Not collected,1,Yes-some subjects,1-2 hrs,4.0,3.0,4.0,3.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS1,0,88.0,86.0,87.0,87.0,84.0,83.0,80.0,78,81.25,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,5.0,4.0,4.0,4.0,No,No,Nothing-come regularly,Medium,Sometimes,Never,3.0,,0
SHI,Peri-urban,Private,Both,Male,12.0,JHS1,0,79.0,79.0,84.0,80.66666666666667,68.0,57.0,72.0,68,66.25,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,2.0,3.0,3.0,4.0,Yes,No,Work to earn,Medium,Often,Once,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,1,86.0,93.0,93.0,90.66666666666669,89.0,66.0,64.0,90,77.25,1,No,15-30 min,Car/trotro/bus,No,Tertiary,Skilled trade,1,1,Yes-some subjects,1-2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Never,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,95.0,97.0,97.0,96.33333333333331,90.0,45.0,91.0,93,79.75,1,Yes,More than 1 hour,Car/trotro/bus,Don't know,SHS,Farming/fishing,1,1,Yes-all subjects,More than 2 hrs,5.0,2.0,5.0,2.0,No,No,Nothing-come regularly,High,Always,Never,2.0,,0
SHI,Peri-urban,Private,Both,Female,12.0,JHS1,0,76.0,79.0,82.0,79.0,64.0,64.0,69.0,59,64.0,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3,1,Yes-some subjects,,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Often,Never,2.0,,0
SHI,Peri-urban,Private,Both,Female,12.6,JHS2,0.8,73.6,70.1,65.9,69.86666666666666,54.4,61.9,56.3,59.2,57.95,0,No,Less than 15 min,Walk,No,Don't know,Skilled trade,3.9,1,Yes-some subjects,Less than 1 hr,4.1,4.4,3.6,4.1,Yes,Yes-once,Work to earn,Medium,Never,Never,2.8,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,95.0,88.0,88.0,90.33333333333331,71.0,55.0,60.0,72,64.5,1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,3,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,97.0,99.0,99.0,98.33333333333331,70.0,71.0,69.0,54,66.0,1,Yes,More than 1 hour,Car/trotro/bus,Yes,SHS,Skilled trade,4,0,Yes-some subjects,More than 2 hrs,5.0,5.0,5.0,5.0,No,No,Nothing-come regularly,Low,Always,Once,5.0,2 activities,0
AYED_RC,Rural,Public,Both,Female,13.0,JHS1,1,84.0,90.0,81.0,85.0,79.0,76.0,82.0,84,80.25,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Trading/market,5,1,Yes-some subjects,More than 2 hrs,4.0,4.0,4.0,3.0,Yes,No,Nothing-come regularly,Medium,Often,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,91.0,97.0,97.0,95.0,89.0,83.0,81.0,67,80.0,1,Yes,30-60 min,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,No,No,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,87.0,92.0,92.0,90.33333333333331,87.0,95.0,90.0,64,84.0,1,Yes,More than 1 hour,Car/trotro/bus,Don't know,SHS,Skilled trade,3,1,Yes-all subjects,More than 2 hrs,3.0,5.0,3.0,5.0,No,No,Nothing-come regularly,Don't know,Sometimes,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,6.0,P4,2,20.0,37.0,0.0,19.0,64.0,33.0,36.0,55,47.0,1,No,More than 1 hour,Walk,No,JHS,Farming/fishing,1,0,No textbooks,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,Yes-more than once,Safety on way,Low,Never,More than 3 times,1.0,,1
WEWE,Rural,Public,Both,Male,7.0,P4,0.7,83.5,86.0,82.6,84.03333333333333,78.8,72.1,81.3,84,79.05,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Trading/market,5.2,1,Yes-some subjects,More than 2 hrs,3.9,4.1,4.6,2.7,Yes,No,Nothing-come regularly,Medium,Often,Once,4.1,2 activities,0
WEWE,Rural,Public,Both,Male,9.0,P5,0,75.0,79.0,76.0,76.66666666666667,66.0,66.0,71.0,65,67.0,1,No,Less than 15 min,Walk,No,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,3.0,5.0,4.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,9.0,P4,0,85.0,91.0,83.0,86.33333333333333,74.0,75.0,66.0,70,71.25,0,No,15-30 min,Walk,Yes,SHS,Farming/fishing,4,1,No-borrow/share,1-2 hrs,4.0,3.0,5.0,4.0,Yes,No,Help at home,Medium,Often,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,87.0,99.0,99.0,95.0,94.0,56.0,65.0,87,75.5,1,Unknown,15-30 min,Walk,Don't know,SHS,Farming/fishing,3,1,No textbooks,More than 2 hrs,3.0,5.0,3.0,5.0,No,No,Nothing-come regularly,Low,Often,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS1,0,88.0,93.0,92.0,91.0,75.0,75.0,69.0,69,72.0,0,No,30-60 min,Car/trotro/bus,Yes,JHS,Skilled trade,5,1,Yes-some subjects,,4.0,3.0,4.0,4.0,No,Yes-once,Long distance/transport,High,Often,Never,3.0,,0
AYED_RC,Rural,Public,Both,Female,11.0,P5,1,87.0,70.0,83.0,80.0,77.0,52.0,80.0,73,70.5,1,No,More than 1 hour,Walk,No,JHS,Employed,2,1,Yes-some subjects,Less than 1 hr,5.0,5.0,5.0,5.0,Yes,Yes-more than once,Help at home,High,Always,Never,5.0,3 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS2,0,79.0,79.0,76.0,78.0,65.0,79.0,71.0,72,71.75,0,No,15-30 min,Walk,Yes,SHS,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,5.0,4.0,4.0,3.0,Yes,No,Help at home,Medium,Often,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,88.0,88.0,88.0,88.0,94.0,89.0,52.0,94,82.25,1,Yes,Less than 15 min,Walk,Yes,JHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,4.0,2.0,4.0,2.0,Yes,No,Nothing-come regularly,Low,Sometimes,Once,2.0,,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,13.0,JHS2,0,76.0,82.0,74.0,77.33333333333333,64.0,55.0,88.0,70,69.25,0,No,30-60 min,Car/trotro/bus,No,SHS,Employed,3,1,"Yes , for some",More than 2 hrs,5.0,2.0,3.0,3.0,No,Yes-more than once,Nothing-come regularly,Don't know,Sometimes,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,6.0,P4,2,20.0,37.0,0.0,19.0,27.0,27.0,14.0,64,33.0,1,No,30-60 min,Walk,No,Primary,Farming/fishing,16,0,No-borrow/share,Less than 1 hr,3.0,1.0,2.0,5.0,Yes,Yes-more than once,Safety on way,Low,Never,Once,2.0,1 activity,1
AYED_RC,Rural,Public,Both,Male,9.0,P4,0,80.0,85.0,79.0,81.33333333333333,64.0,59.0,60.0,67,62.5,0,Yes,Less than 15 min,Walk,Yes,SHS,Trading/market,2,1,No textbooks,More than 2 hrs,4.0,4.0,4.0,2.0,No,No,Nothing-come regularly,Low,Rarely,Never,2.0,,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,79.0,83.0,85.0,82.33333333333333,70.0,60.0,65.0,66,65.25,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Farming/fishing,1,1,No-borrow/share,1-2 hrs,3.0,3.0,3.0,4.0,Yes,Yes-once,Work to earn,Medium,Often,Once,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,95.0,91.0,91.0,92.33333333333331,87.0,75.0,54.0,95,77.75,1,No,15-30 min,Car/trotro/bus,No,Tertiary,Farming/fishing,3,0,No textbooks,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Once,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,11.1,JHS2,0,84.0,86.1,77.1,80.2,73.8,66.3,71.8,71.4,70.82499999999999,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,1.9,1,Yes-all subjects,1-2 hrs,4.1,1.2,1.8,4.4,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,4.9,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,93.0,99.0,99.0,97.0,81.0,43.0,93.0,93,77.5,1,Unknown,30-60 min,Walk,Don't know,Don't know,Employed,2,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,14.1,JHS1,0.5,74.2,73.0,75.0,78.5,61.4,60.4,66.6,69.1,64.375,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,4,1,Yes-some subjects,More than 2 hrs,4.2,3.2,3.8,4.6,Yes,No,Work to earn,Medium,Always,Once,4.3,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,11.1,JHS1,0,76.8,74.4,76.4,75.3,85.1,76.1,57.7,78.4,74.32499999999999,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2.9,1,Yes-all subjects,1-2 hrs,5.1,3.2,4.2,3.2,No,No,Long distance/transport,Medium,Always,Never,4.2,1 activity,0
WEWE,Rural,Public,Both,Male,7.0,P4,0.7,83.5,86.0,82.6,84.03333333333333,78.8,72.1,81.3,84,79.05,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Trading/market,5.2,1,Yes-some subjects,More than 2 hrs,3.9,4.1,4.6,2.7,Yes,No,Nothing-come regularly,Medium,Often,Once,4.1,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,14.0,JHS2,0,72.0,76.0,73.0,73.66666666666667,68.0,69.0,70.0,71,69.5,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Trading/market,5,1,Yes-some subjects,More than 2 hrs,3.0,4.0,5.0,5.0,Yes,Yes-once,Long distance/transport,Medium,Sometimes,2-3 times,5.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,88.0,97.0,97.0,94.0,49.0,57.0,94.0,61,65.25,1,Unknown,30-60 min,Car/trotro/bus,Don't know,Tertiary,Trading/market,3,1,Yes-some subjects,Less than 1 hr,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Don't know,Sometimes,Never,3.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,95.0,91.0,91.0,92.33333333333331,61.0,91.0,70.0,95,79.25,1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,55,1,No-borrow/share,More than 2 hrs,4.0,3.0,4.0,3.0,No,No,Nothing-come regularly,High,Always,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,98.0,93.0,93.0,94.66666666666669,88.0,58.0,81.0,41,67.0,1,No,30-60 min,Car/trotro/bus,No,JHS,Skilled trade,2,0,Yes-all subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Low,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0.7,79.9,81.8,85.5,82.39999999999999,65.4,68.7,60.8,64.8,64.92500000000001,1,No,Less than 15 min,Walk,Yes,Tertiary,Trading/market,1.9,1,Yes-some subjects,More than 2 hrs,3.4,3.0,3.7,4.0,Yes,No,Work to earn,Medium,Often,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,96.0,99.0,99.0,98.0,90.0,76.0,89.0,96,87.75,1,Unknown,15-30 min,Car/trotro/bus,Don't know,SHS,Trading/market,,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Low,Always,Never,5.0,,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,0,88.0,87.0,87.0,87.33333333333333,95.0,67.0,50.0,64,69.0,1,No,30-60 min,Car/trotro/bus,No,SHS,Trading/market,2,1,Yes-some subjects,1-2 hrs,5.0,3.0,5.0,3.0,Yes,"Yes, once",Nothing-come regularly,High,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,95.0,98.0,98.0,97.0,61.0,57.0,80.0,89,71.75,1,Yes,30-60 min,Car/trotro/bus,Yes,JHS,Skilled trade,4,0,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS1,0,68.0,76.0,69.0,71.0,61.0,62.0,62.0,71,64.0,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,1-2 hrs,4.0,5.0,3.0,3.0,Yes,Yes-more than once,Long distance/transport,Medium,Often,More than 3 times,3.0,1 activity,0
AYED_RC,Rural,Public,Both,Male,13.0,P6,1,83.0,85.0,79.0,82.33333333333333,65.0,64.0,72.0,65,66.5,1,Yes,Less than 15 min,Walk,Yes,Primary,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,1.0,5.0,5.0,5.0,Yes,Yes-more than once,Safety on way,High,Always,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,1,86.0,89.0,89.0,88.0,77.0,82.0,93.0,92,86.0,1,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Trading/market,1,0,Yes-some subjects,1-2 hrs,5.0,2.0,5.0,2.0,No,No,Nothing-come regularly,Medium,Always,Never,2.0,,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,1,98.0,89.0,89.0,92.0,69.0,82.0,92.0,70,78.25,1,No,30-60 min,Walk,No,JHS,Skilled trade,3,0,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,5.0,No,No,Nothing-come regularly,Medium,Sometimes,Never,5.0,,0
WEWE,Rural,Public,Both,Male,7.0,P4,0,75.4,71.0,74.7,73.7,62.2,67.1,66.2,53.4,62.225,1,No,15-30 min,Walk,Yes,Tertiary,Trading/market,1.9,1,Yes-some subjects,More than 2 hrs,3.0,3.7,3.2,2.9,Yes,Yes-once,Work to earn,Medium,Sometimes,2-3 times,2.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,90.0,96.0,96.0,94.0,45.0,90.0,86.0,86,76.75,1,Unknown,15-30 min,Walk,Don't know,Tertiary,Skilled trade,2,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Often,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,9.0,P5,2,20.0,37.0,0.0,19.0,34.0,25.0,38.0,25,30.5,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No-borrow/share,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,Yes-more than once,Safety on way,Low,Never,Never,1.0,,1
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,89.0,97.0,97.0,94.33333333333331,59.0,94.0,62.0,89,76.0,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,3,1,Yes-some subjects,More than 2 hrs,2.0,5.0,2.0,5.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,5.0,,0
WEWE,Rural,Public,Both,Female,9.0,P5,0,89.0,87.0,87.0,87.66666666666667,87.0,47.0,64.0,89,71.75,1,Yes,15-30 min,Car/trotro/bus,Yes,SHS,Employed,,1,Yes-some subjects,1-2 hrs,4.0,3.0,4.0,3.0,No,"Yes, once",Nothing-come regularly,High,Always,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,5.0,P4,0,91.0,89.0,89.0,89.66666666666667,77.0,95.0,74.0,56,75.5,1,Unknown,30-60 min,Car/trotro/bus,Don't know,SHS,Not collected,3,1,Yes-some subjects,1-2 hrs,3.0,5.0,3.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Often,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,7.0,P4,0.2,76.6,77.8,86.3,80.23333333333333,65.2,65.1,70.2,60.4,65.225,1,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3.3,1,Yes-some subjects,,3.8,3.8,3.5,3.8,Yes,No,Help at home,Medium,Often,Never,1.8,1 activity,0
