school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Both,Female,12.306439872492534,JHS1,0,100.5716633931421,101.17462075926362,77.42827092302353,84.03626788853555,77.77577447209703,64.86907664558859,49.59242210277776,36.64546973496891,73.7442048159576,0,No,Less than 15 min,Walk,Yes,SHS,Trading/market,1,1,No-borrow/share,1-2 hrs,3.1027901279776313,5.6260179752031405,5.036192279524031,4.709104650879139,Yes,No,Nothing-come regularly,Medium,Sometimes,Never,5.631573823185373,2 activities,0
WEWE,Rural,Public,Both,Female,9.624399611166513,JHS2,0,80.09564634889938,96.55788505009522,74.22792356415601,76.00443051161795,62.5400443642174,80.39766921680585,64.42585868432344,82.300633275155,50.15543053116518,0,No,Less than 15 min,Walk,No,JHS,Trading/market,3.2,1,Yes-some subjects,More than 2 hrs,4.890014102546653,2.058908095482371,5.338054969346822,4.6049149333373816,No ,Yes-more than once,Work to earn,Medium,Sometimes,Once,5.023024831107222,1 activity,0
KNU_JHS,Rural,Public,Questionnaire,Male,10.226095210007365,JHS1,0,83.7487080264032,85.70729844989367,68.40569694458907,86.24446842087444,67.73632489226183,34.86345461409712,75.20179258023589,24.66431876330507,64.1816596461353,0,No,15-30 min,Car/trotro/bus,Yes,JHS,Employed,1.9,1,Yes-some subjects,1-2 hrs,4.0610674602835735,5.016886174536916,4.376184471821582,1.8921078033317116,Yes,Yes-once,Work to earn,Medium,Always,Never,1.4436155130290242,1 activity,0
WEWE,Peri-urban,Public,Both,Male,13.089574693266156,JHS1,0.1,83.4908348471753,84.80881320798048,75.87489805194288,86.18331241443217,56.162732933648996,51.85929427753585,5.504913508565323,34.27700449496571,65.92593337235036,0,No,30-60 min,Car/trotro/bus,No,JHS,Employed,3.8,1,Yes-some subjects,1-2 hrs,3.2033615294458215,5.539647877630063,3.232377087652247,4.725297667348038,Yes,Yes-more than once,Nothing-come regularly,High,Always,Never,4.08432056953394,1 activity,0
WEWE,Rural,Public,Both,Male,14.363558723817196,P6,0,94.45538807511679,98.40738127576067,87.78831129871207,83.68446207464521,75.04945624736608,55.44040876907436,56.5888389076666,41.76369371285791,63.5985706427513,0,Yes,Don't know,Walk,No,SHS,Skilled trade,1.9,1,Yes-some subjects,1-2 hrs,3.196127194391728,5.605072835463363,4.969807441425503,3.96345148296907,No,No,Work to earn,Medium,Sometimes,Never,3.32343415910091,1 activity,0
WEWE,Peri-urban,Private,Both,Female,12.94042283776366,JHS2,0,87.33927976664964,67.762920689104,89.90547446461717,87.18708127525333,62.72132898308057,65.6392164858259,67.90457514875933,62.97414925035569,53.45868031536709,0,No,Less than 15 min,Walk,No,SHS,Skilled trade,2.3,1,Yes-some subjects,Less than 1 hr,4.357711081375713,5.253061972544689,1.3090504186631253,4.59886906788213,Yes,No,Nothing-come regularly,Low,Always,Never,5.088350950911247,1 activity,0
AYED_RC,Peri-urban,Public,Questionnaire,Male,5.101541809571911,JHS2,1,90.49478730354393,98.49087864386914,60.304940526137464,82.90561778879734,49.650468740974695,51.32941198725973,79.91532666854894,64.20349048829982,67.44042891224167,0,No,Less than 15 min,Walk,Don't know,SHS,Trading/market,3,1,Yes-all subjects,1-2 hrs,4.250522686711908,3.0678345696922924,2.919274944612484,4.955130612259266,No,No,Nothing-come regularly,Medium,Never,More than 3 times,3.9888974551873058,2 activities,0
KNU_JHS,Peri-urban,Private,Both,Female,13.934516978527562,P5,0,69.56758240186306,93.4911766609068,60.16223687358922,97.89380924167722,85.7944097758017,61.91090229250018,37.97492220592905,72.80789189701092,69.25450695879269,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Employed,4,1,Yes-some subjects,1-2 hrs,5.978256972657313,4.473073505660268,2.8713804806178254,3.8330996910139916,Yes,"Yes, more than once",Help at home,Medium,Rarely,Once,4.582328267384177,2 activities,0
WEWE,Rural,Public,Both,Female,11.070796921246401,JHS2,0,56.17329795329283,87.38646359054866,69.11573313510529,74.78909449385424,73.73894160133013,88.47873342668979,72.98102082560699,19.36751605343737,65.06472006382364,0,No,Less than 15 min,Car/trotro/bus,Don't know,SHS,Employed,2,1,Yes-some subjects,1-2 hrs,5.416543671339383,5.420850385825852,2.857284457468738,4.443237489851526,No,No,Work to earn,Medium,Always,Never,2.8077747844377026,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,9.83192998356402,P4,0,80.33696905701697,103.48030973972632,62.119829819045115,68.6144289057546,66.74440550536107,75.00469009780032,69.69422035409619,27.09369922091341,52.08274860261649,1,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Employed,5.2,1,"Yes , for all subjects",1-2 hrs,4.482019839357996,3.015217934153737,3.141060439842209,4.784127724611978,Yes,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,5.122917489848363,2 activities,0
SHI,Peri-urban,Public,Both,Male,13.205234806675152,P5,0,78.86940508743044,94.63081500793129,90.86679284877314,96.40758175090767,65.30512863809771,69.03653170411857,32.33720127685428,72.8482140277922,73.40754875840052,1,No,30-60 min,Car/trotro/bus,Yes,JHS,Trading/market,2,0,No-borrow/share,Less than 1 hr,4.059763635940689,5.568891880490372,2.981298915180337,4.834413912774873,Yes,Yes-once,Long distance/transport,Low,Often,More than 3 times,3.0359281767005544,1 activity,1
WEWE,Rural,Public,Both,Male,5.326547529388801,P6,0.7,80.30866386677138,82.68167551514144,-4.611619844608356,85.43617217432929,67.21062411899288,49.16234094029859,64.37177784559705,33.67503310309658,83.1707174778554,0,No,15-30 min,Car/trotro/bus,Yes,SHS,Skilled trade,3.6,1,Yes-some subjects,More than 2 hrs,3.988229057248702,5.263506741190554,5.042900735247308,4.825023800723418,Yes,No,Work to earn,Low,Sometimes,Never,3.810264133476534,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,7.036999244242153,JHS1,0,95.7615042409522,80.67337195353927,88.36187693362976,97.50618160023386,64.59487476166987,50.26937014665429,77.03360361790908,38.90646052431282,67.19526079490531,0,No,15-30 min,Walk,No,SHS,Trading/market,1,1,Yes-all subjects,More than 2 hrs,4.172069029160029,2.948811934737075,2.960327044576684,3.1530228995399603,No,No,Long distance/transport,High,Often,Never,3.646156081343845,2 activities,0
WEWE,Peri-urban,Public,Both,Male,13.296344832368181,P4,0,80.61573554347474,95.83646843534768,64.37562745974445,82.30817991092113,88.11110606677255,70.42814585698835,64.75417304454665,79.62731982256363,61.24928629568793,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Farming/fishing,3,1,Yes-some subjects,1-2 hrs,4.111057976219712,3.2224470047748532,3.09337278722639,4.046276329004043,No,No,Work to earn,Medium,Always,Never,2.245958309830666,1 activity,0
WEWE,Rural,Public,Both,Female,8.031043745218714,JHS2,1,88.37899322859302,81.37545201559556,65.36191728168632,83.80301150910731,50.62469257727527,73.25975407416003,84.62473193493987,82.58516736113734,60.16505341185389,0,Yes,Less than 15 min,Car/trotro/bus,No,SHS,Trading/market,4,1,Yes-some subjects,1-2 hrs,3.9991742268657284,5.642894178976898,4.893166724238428,1.9946109310318403,No,No,Help at home,Medium,Always,Never,3.925367066744786,2 activities,0
WEWE,Rural,Private,Questionnaire,Male,8.20934937269722,JHS2,0,85.69128698119616,80.84721557755077,80.70286191378307,58.802133745883424,76.98115794767826,68.95728114432026,77.10582157889225,61.52876257247689,59.47302174924915,1,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Trading/market,3,1,Yes-some subjects,Less than 1 hr,4.362650285702673,5.4499151115042945,2.877692888515338,0.8372902369454299,Yes,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Never,4.913368126930031,2 activities,0
WEWE,Peri-urban,Public,Both,Female,10.338105407385363,JHS2,0,76.97404187816628,86.09901098270853,97.08537768803821,85.47423745058803,72.32594680242224,67.86841432201064,92.56911684349278,63.68231057541603,59.02588063394172,1,No,15-30 min,Walk,No,SHS,Trading/market,2,1,Yes-all subjects,1-2 hrs,4.326569160105878,4.859123967351927,3.755228675904167,3.8346497785722335,Yes,No,Long distance/transport,High,Never,Never,5.302909048819162,1 activity,0
WEWE,Peri-urban,Public,Both,Male,13.115401608905232,JHS2,0,97.71859525254624,71.352939950118,99.11445362323033,93.21425528910734,61.26236423151299,89.49493088916562,96.21503571195538,30.113232929083154,59.827289095601046,0,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,5.572250106939926,3.289599510784714,2.9119224907463015,4.73718101410859,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,3.353837100839499,1 activity,0
WEWE,Peri-urban,Public,Both,Male,12.88130360312176,JHS2,0.3,83.38199910852411,60.559266450129826,100.87782706638824,90.64493816011644,94.33872386905988,86.69661376260386,62.25774740788948,20.299471236674954,33.22269765641086,0,No,30-60 min,Walk,No,Primary,Farming/fishing,2,1,No-borrow/share,More than 2 hrs,4.984332711939033,5.6189724703613395,3.086586465065728,4.962691943030456,no,No,Work to earn,High,Sometimes,Once,3.28668429208928,1 activity,0
WEWE,Peri-urban,Public,Both,Male,11.28314401279269,P5,0,70.53138662674864,90.09162438665524,76.622885428792,91.49317741105331,96.25130609181774,51.47327063073966,94.18159769326012,34.89997940137723,69.70733667276316,0,No,30-60 min,Walk,Don't know,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,4.133611289457506,5.262808616395139,2.7712083085744936,3.8951038297349028,Yes,Yes-more than once,Help at home,Medium,Sometimes,Never,3.939474865315614,2 activities,0
WEWE,Rural,Public,Both,Male,15.016707193768674,P5,0,82.0193786136462,94.31534920689866,62.68654861099013,64.3903062032964,87.87966608521178,72.03742627250658,29.630612738565134,50.17084561624064,74.70621536547864,0,Unknown,15-30 min,Car/trotro/bus,No,JHS,Trading/market,1.2,1,Yes-all subjects,More than 2 hrs,3.1688557354439126,3.4624347745270962,2.879096926872898,4.718499131752419,Yes,No,Help at home,Don't know,Sometimes,Never,5.555055050299835,1 activity,0
KNU_JHS,Rural,Public,Both,Male,7.404537815647518,JHS1,0,87.72525372117354,89.32169555314985,68.45601878677454,75.35994997686255,59.67087729124583,74.20856130638047,53.97184227915008,41.238425771311896,51.46417387721225,0,Unknown,15-30 min,Walk,Don't know,JHS,Skilled trade,3,1,Yes-all subjects,1-2 hrs,3.963160391532158,3.8191607432663393,4.8026014507542865,5.036539471333267,No,No,Help at home,Medium,Sometimes,More than 3 times,3.962375727446701,1 activity,0
WEWE,Peri-urban,Public,Both,Female,6.590724548584886,JHS2,0,73.11711402663238,77.49128378785387,-11.294913938461402,70.32405447261866,77.60477685219536,54.84559984005393,64.79813676102255,19.510523101409056,69.75545058970869,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Employed,3,1,Yes-all subjects,1-2 hrs,5.276522318935722,3.3173956862885703,5.566972682502235,3.8361076083992143,No,No,Nothing-come regularly,Medium,Always,Once,4.090177029898834,1 activity,0
KNU_JHS,Rural,Public,Both,Female,10.378307206681514,JHS1,0,72.1242563971039,70.41728827058611,87.45444021018028,73.44758693547358,37.56402379044637,57.37186190816786,67.10109358626906,58.30712276110959,73.37918174856743,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,4,1,No-borrow/share,1-2 hrs,3.9178276968652983,3.4172387698857665,5.80314409381559,5.152423102872382,Yes,Yes-more than once,Long distance/transport,Medium,Never,Never,2.159025109018052,1 activity,0
SHI,Rural,Public,Questionnaire,Male,11.483958296213263,JHS1,1,85.53040722650306,88.53149827760122,90.26623337959141,73.60795520637309,69.54067330690634,71.14517792359277,92.48687729740759,60.54573028491231,69.39413626280563,1,No,15-30 min,Walk,No,SHS,Employed,4.2,1,Yes-some subjects,1-2 hrs,2.5531320110840032,3.541046004942766,5.0399569419329175,4.080106454491699,Yes,No,Long distance/transport,Medium,Sometimes,Never,5.046361383698039,2 activities,1
WEWE,Rural,Public,Both,Male,11.788909277960698,JHS1,0,94.46957787613457,81.6751564958514,87.53622953151294,7.660336825860984,71.87468810421952,56.40545494394385,81.86115947305511,29.067644304766766,75.00307961327302,0,No,15-30 min,Walk,No,JHS,Farming/fishing,3.2,1,Yes-some subjects,1-2 hrs,5.0518634098563595,3.4653156857638936,5.334275433758849,3.0804832953752666,Yes,No,Nothing-come regularly,Low,Sometimes,Once,4.269052772093586,1 activity,0
KNU_JHS,Rural,Public,Both,Male,14.863030519625081,JHS2,0,77.49772158808712,92.30733241431253,59.40970136128475,91.18083241239306,86.59757658155732,62.06054755737793,88.57742956541178,68.51227183649276,60.3004533004234,1,No,More than 1 hour,Walk,No,SHS,Employed,4.3,1,Yes-some subjects,1-2 hrs,3.974225696568781,3.153623297505725,4.771889826124678,0.7154738108056649,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,3.877279120114616,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,9.294198151022659,P5,0,87.86481215436461,87.91809383459925,94.19910298515772,70.60336252838492,63.10116203860393,68.58035840021836,57.995357940521764,17.13239367616213,77.48053803235976,0,Unknown,Less than 15 min,Walk,Yes,JHS,Farming/fishing,1,0,Yes-all subjects,1-2 hrs,3.6547847502901827,5.410206727921257,3.3033618631121677,4.668462799105072,No ,No,Work to earn,Medium,Often,Never,3.1831063416243732,2 activities,0
KNU_JHS,Rural,Public,Both,Male,6.708470341177415,P6,4+,81.20911097644728,106.44221152240328,88.1689625667411,97.07368018950196,48.03099409736426,74.19418736722233,75.12460688386369,26.0911366716486,69.04634704813093,1,No,15-30 min,Walk,No,Tertiary,Employed,4.3,1,Yes-all subjects,1-2 hrs,4.342386921634397,3.301862664603454,3.9698105618637682,3.9514647051302663,No,"Yes, once",Long distance/transport,High,Often,Never,3.506123165157047,1 activity,0
KNU_JHS,Rural,Public,Both,Male,12.10882618131887,JHS1,0,69.51777686274427,99.72223923550936,64.7162745934653,80.27720748334437,73.76653820623837,68.29642455633577,49.1962746602655,29.425268017152806,17.427478075859632,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Employed,3,1,Yes-some subjects,Less than 1 hr,2.870957545396993,3.3528130261547417,4.132797088110803,4.208901391295257,Yes,No,Nothing-come regularly,Medium,Always,Once,2.9457956237795604,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,11.492250341487285,JHS2,0.5,90.24047029012462,85.62460712439187,28.888255086972393,83.53990001044869,70.8407166889084,63.87212492154534,70.3838179306068,47.78947025707468,75.71682771893774,1,No,More than 1 hour,Car/trotro/bus,Yes,SHS,Trading/market,1,1,"Yes , for some",More than 2 hrs,5.482173676410962,4.350548883300245,3.056573733877779,3.831468278355877,Yes,No,Long distance/transport,Medium,Often,Never,3.9454644823301486,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,11.178751951083125,JHS2,0,81.07607031295319,79.04052114455907,70.05952146816072,93.28751470943428,78.59166090970945,45.50247837147448,57.195913785306544,20.424961905756092,73.3436592952445,0,No,15-30 min,Walk,No,SHS,Skilled trade,2,1,Yes-some subjects,1-2 hrs,5.753908955598251,3.3268809628386453,4.037514506296574,4.762436567503344,No,"Yes, more than once",Work to earn,Don't know,Often,Once,4.784201196357549,1 activity,0
WEWE,Rural,Public,Both,Female,12.038947198298093,P4,0,81.8812474806153,98.14428962559782,94.10515758496398,91.7017199015451,100.05451404906316,76.6689145913947,59.9952817898357,67.0117817905889,68.53097822986028,0,No,15-30 min,Car/trotro/bus,No,SHS,Employed,1,0,Yes-some subjects,More than 2 hrs,4.002469357615447,5.405690878554814,4.477362655305237,4.917852386293687,No,Yes-more than once,Work to earn,High,Sometimes,Never,5.295676663042152,1 activity,0
KNU_JHS,Rural,Public,Both,Female,12.127634902302596,JHS2,0,76.87541754640823,84.64787063145788,72.53287147625316,89.7361515976355,67.61605957168946,59.46924952693048,54.42902688234464,49.0147194772386,65.79115412639953,0,No,More than 1 hour,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-all subjects,1-2 hrs,5.878449749845699,5.444827510772479,5.452360537610592,2.467497665945536,No,No,Long distance/transport,Medium,Sometimes,Never,4.377121768528827,1 activity,0
WEWE,Peri-urban,Public,Both,Female,10.226002605607782,JHS2,0,87.82194891262888,68.69283500140907,73.68442421257232,77.5545418179785,94.45019979726328,74.95967158619571,36.32958142832873,34.30566900165278,67.42870884979624,1,No,15-30 min,Walk,No,Tertiary,Trading/market,1,1,No textbooks,1-2 hrs,3.9516846976516815,4.990730970909429,4.221505463672932,5.352623195129407,Yes,Yes-once,Nothing-come regularly,Medium,Sometimes,Never,3.197705807740858,1 activity,0
AYED_RC,Rural,Public,Both,Female,10.261468660851428,JHS2,0,84.78392719200885,85.12103460513038,67.80264601453051,77.6913955885938,61.8896044048289,61.13549378075824,75.967856031817,36.18866456911656,42.23805378687567,1,No,More than 1 hour,Car/trotro/bus,Don't know,JHS,Trading/market,2,1,Yes-all subjects,More than 2 hrs,1.435283392107248,5.578628404229985,4.1050182258343355,3.97386183306421,No,No,Nothing-come regularly,Don't know,Sometimes,Once,4.352641244107824,2 activities,1
WEWE,Peri-urban,Public,Both,Female,7.209318785825791,JHS2,0,73.60616246081352,78.86082839394523,93.39852230883284,78.45414685127837,68.35854820363092,75.8911865285751,51.78751891886548,55.64100876420191,76.6283446575705,0,No,30-60 min,Car/trotro/bus,No,Tertiary,Skilled trade,4.3,1,Yes-some subjects,1-2 hrs,3.0388735742454194,4.10128644787362,2.8042892629595255,5.1290269589767155,Yes,Yes-once,Nothing-come regularly,High,Often,Never,5.175685826170957,3 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,8.37555281954517,P6,0,75.3649261768891,87.11548060268672,-35.59479085820432,98.0132866126878,80.59301753285754,49.42323319266677,78.49740836838713,45.755021761863034,63.416525033181046,0,No,30-60 min,Car/trotro/bus,No,JHS,Employed,2,1,Yes-some subjects,1-2 hrs,4.819885319282217,5.522165118615502,3.2758437373808076,0.8962610052874539,Yes,No,Help at home,Medium,Often,Never,4.0172694796410395,2 activities,0
SHI,Peri-urban,Private,Both,Male,6.643109487066282,JHS1,2,82.82820371677518,66.86058626957671,105.22451548106227,76.61657372213796,28.224833595053052,87.01489236698092,67.39568005187746,20.66172397457698,58.87363340667649,0,No,15-30 min,Car/trotro/bus,Yes,SHS,Farming/fishing,3,1,Yes-some subjects,More than 2 hrs,4.15141731589464,4.304941367411422,5.473120973765851,3.844004511156558,Yes,"Yes, more than once",Nothing-come regularly,High,Often,Never,5.317656581790868,1 activity,0
WEWE,Peri-urban,Public,Both,Male,9.086321576088752,JHS2,0.1,66.91507654761419,98.11609673955697,84.41852544684738,89.4588583567511,64.9493968988758,64.20606623961031,46.859501704166114,37.37499217899598,59.40294519892984,1,No,Don't know,Walk,Yes,Tertiary,Trading/market,4,0,"Yes , for all subjects",1-2 hrs,3.6522179966785338,3.012933420666365,3.2741409238542896,5.174028094703029,Yes,No,Nothing-come regularly,Medium,Often,Never,1.94191150138615,1 activity,0
